commence_time,home_team,away_team,bookmaker,market_type,name,price,point
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetOnline.ag,totals,Under,1.91,233.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,h2h,Denver Nuggets,1.77,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,h2h,Phoenix Suns,2.1,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,spreads,Denver Nuggets,1.94,-2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,spreads,Phoenix Suns,1.94,2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,totals,Over,1.93,233.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,LowVig.ag,totals,Under,1.93,233.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,h2h,Denver Nuggets,1.77,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,h2h,Phoenix Suns,2.06,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,spreads,Denver Nuggets,1.91,-2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,spreads,Phoenix Suns,1.91,2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,totals,Over,1.91,233.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,totals,Under,1.91,233.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,h2h,Denver Nuggets,1.74,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,h2h,Phoenix Suns,2.14,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,spreads,Denver Nuggets,1.91,-2.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,spreads,Phoenix Suns,1.91,2.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,totals,Over,1.91,234.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,BetRivers,totals,Under,1.91,234.0
